imgId,Link,application
147_dash_dashboard2.png,https://github.com/windyguo2046/Tableau-Citibike-HW20/blob/bbe1dbfe599dd2fa70805ebb5ca4aa88ad41ea12/CitibikeData/Citibike%20Analyses%20for%20the%20Year%202017.twbx,business
147_dash_dashboard1.png,https://github.com/windyguo2046/Tableau-Citibike-HW20/blob/bbe1dbfe599dd2fa70805ebb5ca4aa88ad41ea12/CitibikeData/Citibike%20Analyses%20for%20the%20Year%202017.twbx,business
147_dash_dashboard0.png,https://github.com/windyguo2046/Tableau-Citibike-HW20/blob/bbe1dbfe599dd2fa70805ebb5ca4aa88ad41ea12/CitibikeData/Citibike%20Analyses%20for%20the%20Year%202017.twbx,business
1394_dash_dashboard2.png,https://github.com/kotasekkatie/Tidy-Tuesday/blob/0163c90b2d0033d38ecd56e050eac54f8ac7af67/2021_04_20/TT-Netflix.twbx,business
1284_dash_dashboard0.png,https://github.com/duyvanda/mr_tableau/blob/79cd864c903498ef042455b33ae51d3508facddc/sale_report.twbx,business
1295_dash_dashboard0.png,https://github.com/mengfanchun2017/udacity-data-academy_public/blob/37694d6f051f42b2eba481ab16dbf814d2b4b40f/2-DAND/7-%E9%80%9A%E8%BF%87%E6%95%B0%E6%8D%AE%E8%AE%B2%E6%95%85%E4%BA%8B/pfile/mobike_shanghai/%E6%91%A9%E6%8B%9C%E6%96%B0%E8%AF%B4%EF%BC%9A%E7%AE%97%E4%B8%8D%E8%BF%87%E8%B4%A6%E7%9A%84%E4%B8%8A%E6%B5%B7%E9%A6%96%E5%BD%B9%E4%B8%8E%E5%A1%AB%E4%B8%8D%E6%BB%A1%E7%9A%84%E6%8A%98%E6%97%A7%E9%BB%91%E6%B4%9E.twbx,business
1286_dash_dashboard0.png,https://github.com/KenSikes/Tableau-Challenge/blob/2c23619802de93f8a1d03dd4e6b1d044c2e18f7c/Tableau-Challenge.twbx,business
1283_dash_dashboard3.png,https://github.com/Akshay672/TABLEAU_VINTAGE_ARTS_VISULIZATION/blob/9c1ab7e5537ef1a970b120a5ec08a570b90e0c17/Vinatage_Art.twbx,business
1283_dash_dashboard2.png,https://github.com/Akshay672/TABLEAU_VINTAGE_ARTS_VISULIZATION/blob/9c1ab7e5537ef1a970b120a5ec08a570b90e0c17/Vinatage_Art.twbx,business
127_dash_dashboard0.png,https://github.com/mriganv/Tableau-Homework/blob/c70f2dd72c1736768df10aa30904a2a1d2da9c1d/Citi%20Bike%20Analysis%20-%20Tableau%20Homework.twbx,business
125_dash_dashboard4.png,https://github.com/RanjaniAnjurVenkatraman/Tableau---Citi-Bike-Analytics/blob/d47f0d52e95dbe3e8de03ce0f98c99406e42204d/Citi_Bike_Analysis_Tableau.twbx,business
125_dash_dashboard2.png,https://github.com/RanjaniAnjurVenkatraman/Tableau---Citi-Bike-Analytics/blob/d47f0d52e95dbe3e8de03ce0f98c99406e42204d/Citi_Bike_Analysis_Tableau.twbx,business
125_dash_dashboard1.png,https://github.com/RanjaniAnjurVenkatraman/Tableau---Citi-Bike-Analytics/blob/d47f0d52e95dbe3e8de03ce0f98c99406e42204d/Citi_Bike_Analysis_Tableau.twbx,business
125_dash_dashboard0.png,https://github.com/RanjaniAnjurVenkatraman/Tableau---Citi-Bike-Analytics/blob/d47f0d52e95dbe3e8de03ce0f98c99406e42204d/Citi_Bike_Analysis_Tableau.twbx,business
124_dash_dashboard0.png,https://github.com/jtbronkema/jtbronkema.github.io/blob/5ab64680c8b097d992204af438e2b5dcae5ad739/Amazon%20Prime%20Final%20Workbook.twbx,business
1107_dash_dashboard1.png,https://github.com/safetyh546/tableau-challenge/blob/770d2a1054f00a19650cde885fd387e793410048/TableauChallenge.twbx,business
10707_dash_dashboard0.png,https://github.com/aiedward/DS1711-Bootcamp/blob/bba7853b421324f2e4a814820c8d28e66b2a6d19/Quiz/Quiz_5.1_Airbnb_Visualization_Analysis.twbx,business
10438_dash_dashboard0.png,https://github.com/richi1325/Semiannual_Statistical_I_Project/blob/53ed8474416942fd643d7ef3e8593291efbbaa08/Amazon.twbx,business
10438_dash_dashboard1.png,https://github.com/richi1325/Semiannual_Statistical_I_Project/blob/53ed8474416942fd643d7ef3e8593291efbbaa08/Amazon.twbx,business
10296_dash_dashboard0.png,https://github.com/MaryLvV/tableau-workshop/blob/76d18e3477e5ed079b67947e591e9972c6783d08/Example%20Workbooks/Charts%20charts%20charts.twbx,business
10394_dash_dashboard0.png,https://github.com/mbridgets/Tableau-Challenge-HW/blob/9765e15f5dc96694615ea0bf7b42e9ef9001cd52/TableauWorkbook.twbx,business
1483_dash_dashboard1.png,https://github.com/MelissaLJ/Shanghai-Mobike-Data-Visualization/blob/f2dda7c1244a8ce73311a8b03d7f74e79e1e8a91/Mobike_Data_Analysis.twbx,business
1482_dash_dashboard1.png,https://github.com/MelissaLJ/Shanghai-Mobike-Data-Visualization/blob/f2dda7c1244a8ce73311a8b03d7f74e79e1e8a91/Mobike_Data_Analysis3.twbx,business
1481_dash_dashboard2.png,https://github.com/MelissaLJ/Shanghai-Mobike-Data-Visualization/blob/f2dda7c1244a8ce73311a8b03d7f74e79e1e8a91/Mobike_Data_Analysis4.twbx,business
10678_dash_dashboard0.png,https://github.com/neha-nayeem/tableau-challenge/blob/aacc4d483648b094104abd591b13af994dd76d74/Citi%20Bike%20-%20Tableau.twbx,business
10579_dash_dashboard1.png,https://github.com/ayushmodi-038/Marketing-Funnel-Forecasting/blob/5fb06cb083b741a32eebb95b0419e05d20613994/raw_data/Marketing%20Funnel%20Conversion%20Rates.twbx,business
269_dash_dashboard0.png,https://github.com/fidanfatih/Data_Visualization_with_Tableau/blob/6a117fa9c6a669da237bd4bcf581f1aafa6349bb/Assignment-2%20(TABL%20-%20Create%20a%20Dashboard).twbx,business
2685_dash_dashboard0.png,https://github.com/Dannychinedu/Tableau-Portfolio/blob/ee09cd28f1ba8ce99c23915462e680ab65d8f0a8/Tableau%20Files1/Monthly%20Profit%20for%20Top%2010%20Customers%20and%20Products.twbx,business
268_dash_dashboard0.png,https://github.com/akdemirlll/DV-with-Tableau/blob/21e0e86636affaf6c2f9677164fd769806964dc8/Superstore_exercises.twbx,business
2656_dash_dashboard0.png,https://github.com/fromjandp/Citi-Bike-Analytics/blob/c153a3877a4672736e893c3af836b6bc7563cf60/Citi%20Bike%20Analytics%20(1).twbx,business
2651_dash_dashboard0.png,https://github.com/cmaroblesg/Data_Visualization_with_Tableau/blob/b5e2af1cc224d709065b677db3751a13fbed8f2b/M4_Creating_Dashboards_and_Storytelling_with_Tableau/Week3/files/others/KPIs.twbx,business
2648_dash_dashboard0.png,https://github.com/cmaroblesg/Data_Visualization_with_Tableau/blob/b5e2af1cc224d709065b677db3751a13fbed8f2b/M4_Creating_Dashboards_and_Storytelling_with_Tableau/Week3/files/others/Discount%20Dashboard.twbx,business
2647_dash_dashboard0.png,https://github.com/cmaroblesg/Data_Visualization_with_Tableau/blob/b5e2af1cc224d709065b677db3751a13fbed8f2b/M4_Creating_Dashboards_and_Storytelling_with_Tableau/Week4/files/PGA_Story_Points_Presentation.twbx,business
2561_dash_dashboard0.png,https://github.com/irfanardiyansah/tableau/blob/a8bdbebe8340f55180d0344678940926b260dcc3/Dashboard%20Visualisasi.twbx,business
2494_dash_dashboard0.png,https://github.com/raviskumawat/Sales-Analysis-using-Tableau/blob/715ee267be1fe908c5a997bbb00a53536433121e/sales%20analysis(4).twbx,business
2486_dash_dashboard0.png,https://github.com/jasonlaw997/powerbi-tableau/blob/4dc91b687309527620b22efaf8a64f4585f75e22/%E4%BA%A7%E5%93%81%E4%BF%83%E9%94%80%E8%AF%84%E4%BC%B0%E8%B1%A1%E9%99%90%E5%9B%BE%E5%88%86%E6%9E%90.twbx,business
2168_dash_dashboard4.png,https://github.com/KennethThePro/AB_NYC_2019_EDA/blob/74c8d0c1d6b6a7860be3de64838ee9025a8913ab/New%20York%20AirBnB%20Data%20Visualization.twbx,business
2168_dash_dashboard3.png,https://github.com/KennethThePro/AB_NYC_2019_EDA/blob/74c8d0c1d6b6a7860be3de64838ee9025a8913ab/New%20York%20AirBnB%20Data%20Visualization.twbx,business
2149_dash_dashboard0.png,https://github.com/Lingeshree/EduBridge/blob/cc848494c25e55d4821be38599a163f4bc888b7c/Projects/Tableau/movie%20analysis%20.twbx,business
2143_dash_dashboard3.png,https://github.com/hypergirl/Tableau-Sales-Profit/blob/612937cdac82aa9112bc338e1d1766b17a9786d3/Sales%20and%20Profit.twbx,business
2143_dash_dashboard2.png,https://github.com/hypergirl/Tableau-Sales-Profit/blob/612937cdac82aa9112bc338e1d1766b17a9786d3/Sales%20and%20Profit.twbx,business
2143_dash_dashboard1.png,https://github.com/hypergirl/Tableau-Sales-Profit/blob/612937cdac82aa9112bc338e1d1766b17a9786d3/Sales%20and%20Profit.twbx,business
2143_dash_dashboard0.png,https://github.com/hypergirl/Tableau-Sales-Profit/blob/612937cdac82aa9112bc338e1d1766b17a9786d3/Sales%20and%20Profit.twbx,business
213_dash_dashboard1.png,https://github.com/BPViz/BPViz-Webinar-Series/blob/031f368189420d7bf4dacad8004f3ebcdebbe66c/TableauTrainingPartIV/StoryPoints/story_points_ExerciseWorkbook.twbx,business
213_dash_dashboard0.png,https://github.com/BPViz/BPViz-Webinar-Series/blob/031f368189420d7bf4dacad8004f3ebcdebbe66c/TableauTrainingPartIV/StoryPoints/story_points_ExerciseWorkbook.twbx,business
2112_dash_dashboard0.png,https://github.com/tonyhathuc/Ironhack_Labs/blob/c1cafc0e7a91bbc968f00013f03e3d68e5850b23/Week6/D1/RFM-lab/RFM%20analysis%20basic.twbx,business
2102_dash_dashboard1.png,https://github.com/shaungt1/Shaun-Pritchard-Portfolio/blob/4a16b372cbdecfc5b8902a867027057d8b5930b9/my-work/Analytics%20Visulization/MOD4/story_points.twbx,business
2102_dash_dashboard0.png,https://github.com/shaungt1/Shaun-Pritchard-Portfolio/blob/4a16b372cbdecfc5b8902a867027057d8b5930b9/my-work/Analytics%20Visulization/MOD4/story_points.twbx,business
2063_dash_dashboard2.png,https://github.com/kennethcandersen/Citibike-Strategic-Analysis-Tableau/blob/4efd5294a1fd06443093cbf2905db83268f811c7/Citibike%20Dashboard.twbx,business
2063_dash_dashboard1.png,https://github.com/kennethcandersen/Citibike-Strategic-Analysis-Tableau/blob/4efd5294a1fd06443093cbf2905db83268f811c7/Citibike%20Dashboard.twbx,business
2063_dash_dashboard0.png,https://github.com/kennethcandersen/Citibike-Strategic-Analysis-Tableau/blob/4efd5294a1fd06443093cbf2905db83268f811c7/Citibike%20Dashboard.twbx,business
202_dash_dashboard0.png,https://github.com/BPViz/BPViz-Webinar-Series/blob/031f368189420d7bf4dacad8004f3ebcdebbe66c/TableauTrainingPartV/GettingStartedWithVisualAnalytics/getting_started_in_visual_analytics_ExerciseWorkbook.twbx,business
1968_dash_dashboard0.png,https://github.com/mferdous2012/Data-Visualization-with-Tableau-Specialization/blob/81622afca50a1a495423b6d4634285f6cf074a6e/Coursera_Course%204_Week%203_Dashboard.twbx,business
1957_dash_dashboard0.png,https://github.com/shreyash2495/GRIP_Tasks_Data_Science_Business_Analytics/blob/6a5cbffa994b578dbe94682525f90c33383a2723/Task_3_EDA_Retail/Task_3_SampleSuperStore.twbx,business
1951_dash_dashboard1.png,https://github.com/MagaliDrumare/How-to-make-dashboards-with-Tableau/blob/0cf9e3ba72c001c6c6e64c7701c5649ef517f078/Dashboards%20/Tableau%20OPV%20.twbx,business
1951_dash_dashboard0.png,https://github.com/MagaliDrumare/How-to-make-dashboards-with-Tableau/blob/0cf9e3ba72c001c6c6e64c7701c5649ef517f078/Dashboards%20/Tableau%20OPV%20.twbx,business
1824_dash_dashboard0.png,https://github.com/Rinny1/DASHBOARD-ON-GLOBAL-SUPERSTORE-SALES-REVIEW/blob/5608a7ebca03218fc8fbd0f806c8868973490ffe/Global%20%20Superstore%20Sales%20Overview_v10.3.twbx,business
1805_dash_dashboard1.png,https://github.com/lokesh825/Tableau-Workbooks/blob/9b1bab2304feeb7b962ce14ed99ad40bfca40235/Retail.twbx,business
1805_dash_dashboard0.png,https://github.com/lokesh825/Tableau-Workbooks/blob/9b1bab2304feeb7b962ce14ed99ad40bfca40235/Retail.twbx,business
1777_dash_dashboard0.png,https://github.com/ArseneXie/MyTableauPublic/blob/493cc400cf84fb70b822f5bf7be9bc29a6100fc7/WOW2019W51.twbx,business
1756_dash_dashboard0.png,https://github.com/farhantandia/Tableau-practice-project/blob/24d36f6ca0617a1068dcfa2e5f6c9df27a10ec62/1.%20My%20First%20Dashboard%20Visualization/S01.%20Creating%20Your%20First%20Visualizations%20and%20Dashboard.twbx,business
1749_dash_dashboard0.png,https://github.com/rajendrasolleti/Academic-Projects/blob/3a16c7661447c6675fb56838a1c57c36d2f7ae56/Final_Project.twbx,business
167_dash_dashboard0.png,https://github.com/Chioma112/Tableau_challenge/blob/0fe3d351af4bf562310ab92b5e97529d15bb83ff/Citi%20Bike%20Analytics.twbx,business
1646_dash_dashboard0.png,https://github.com/tesschung/TIL-garden/blob/3b1b5fa0c3b39affc137b9f0680ec9cdc12c1abe/Garden6/%ED%83%80%EB%B8%94%EB%A1%9C/getting_started_finished_ko-kr.twbx,business
1550_dash_dashboard0.png,https://github.com/VitorKamada/ECO5100/blob/c110cd0a49089d35e1e69300aa0ccf92a6b35fb5/Tableau/8-1-Dashboards.twbx,business
1545_dash_dashboard3.png,https://github.com/shoaibnadafgit/Tableau/blob/e0e78bc5fa3b9dcbe6486f81a3b64205ecfcfe98/Customer%20Service%20Center%20Project.twbx,business
1497_dash_dashboard0.png,https://github.com/sivamsinghsh/Dashboards-Using-BI-Tools-/blob/e782178602837ce5c760002b318829d9482d5e81/DIY%20BDC%20SALES.twbx,business
1404_dash_dashboard0.png,https://github.com/sandiprandive75/Tableau-Portfolio/blob/ce56baa2b1a2ef6094df2ce839c73e0ff75f0ed7/sales_insights.twbx,business
1352_dash_dashboard2.png,https://github.com/Abhishek012345/Tableau---Data-Visualization/blob/eb2955ec5ab6c4f4750b3f6e631b172c5cf225ff/Tableau%20Workbook/building_a_dashboard.twbx,business
1352_dash_dashboard1.png,https://github.com/Abhishek012345/Tableau---Data-Visualization/blob/eb2955ec5ab6c4f4750b3f6e631b172c5cf225ff/Tableau%20Workbook/building_a_dashboard.twbx,business
1352_dash_dashboard0.png,https://github.com/Abhishek012345/Tableau---Data-Visualization/blob/eb2955ec5ab6c4f4750b3f6e631b172c5cf225ff/Tableau%20Workbook/building_a_dashboard.twbx,business
1326_dash_dashboard0.png,https://github.com/nimisha-tresa/Spark-Foundation-internship/blob/e1a87f467b6721cf05fc47e5556ff276d301c059/Sample_superstore_Analysis%20Task5.twbx,business
1295_dash_dashboard1.png,https://github.com/mengfanchun2017/udacity-data-academy_public/blob/37694d6f051f42b2eba481ab16dbf814d2b4b40f/2-DAND/7-%E9%80%9A%E8%BF%87%E6%95%B0%E6%8D%AE%E8%AE%B2%E6%95%85%E4%BA%8B/pfile/mobike_shanghai/%E6%91%A9%E6%8B%9C%E6%96%B0%E8%AF%B4%EF%BC%9A%E7%AE%97%E4%B8%8D%E8%BF%87%E8%B4%A6%E7%9A%84%E4%B8%8A%E6%B5%B7%E9%A6%96%E5%BD%B9%E4%B8%8E%E5%A1%AB%E4%B8%8D%E6%BB%A1%E7%9A%84%E6%8A%98%E6%97%A7%E9%BB%91%E6%B4%9E.twbx,business
125_dash_dashboard3.png,https://github.com/RanjaniAnjurVenkatraman/Tableau---Citi-Bike-Analytics/blob/d47f0d52e95dbe3e8de03ce0f98c99406e42204d/Citi_Bike_Analysis_Tableau.twbx,business
1225_dash_dashboard0.png,https://github.com/aliibrahimyilmaz/Data_Science/blob/1ab6b5edf4c8d9dfe4e5bb104357b343d7d4e64b/04_Data_VISUALIZATION_w_TABLEAU/assignment2_mydashboard.twbx,business
121_dash_dashboard0.png,https://github.com/Shahrzadch/Tableau-Dashboard-Example/blob/4fd8591cd4799807bb30b5f34fa47cd53882a987/Dashboard%201.twbx,business
1116_dash_dashboard1.png,https://github.com/quickbarn/citi_dashboard/blob/3c44aac85d1ba69a9d1d12b0184b4b077aa29edb/Citi%20Bike%20Dashboard.twbx,business
1116_dash_dashboard0.png,https://github.com/quickbarn/citi_dashboard/blob/3c44aac85d1ba69a9d1d12b0184b4b077aa29edb/Citi%20Bike%20Dashboard.twbx,business
11015_dash_dashboard0.png,https://github.com/sunnyhyo/Tableau/blob/d0660c906ab9d2885c8155aabeb4cb97c79b53de/180827_Tableau_DN/180827_Tableau_DN/getting_started_with_dashboards_and_stories.twbx,business
10998_dash_dashboard0.png,https://github.com/philmui/datascience/blob/3e2e6cbfc217f195e97e64dcc3b5b8f405cdfbec/lecture05.more.viz/data/getting_started_finished.twbx,business
10996_dash_dashboard0.png,https://github.com/esskeetit0817/tableau-project/blob/1fa528f4d008b7a022b0243f361279fdebc8ee85/tableau_project.twbx,business
10937_dash_dashboard0.png,https://github.com/ShikhaSharma98/Tableau/blob/b9b54b42dedf740c1e2cb9ac5946965eb8d2d46a/Tableau%20SuperStoreSales.twbx,business
10906_dash_dashboard0.png,https://github.com/kasibanteg/GITHUB-CONTENT/blob/bc331c53eb25f1523826da5254e0a88aaffdac50/Datascience/Tableau/Project%204%20-%20Project%20with%20Solution/Project%204%20-%20Dataset.twbx,business
10879_dash_dashboard0.png,https://github.com/Sandhya1825/Discount-Mart---Sales-Analytics/blob/f978a564131c539b965f361df962509dcaa18c51/Discountmart%20-%20Sales%20Analytics.twbx,business
10821_dash_dashboard0.png,https://github.com/mjatcars/Tableau_Tutorial/blob/81b525964a6f0b9923293daddbecccaca42c87c0/Getting%20Started/getting_started_finished.twbx,business
10820_dash_dashboard0.png,https://github.com/Bohaukish/TableauNotes/blob/f23b07f34c91b0509050c3ab6c2a19b501aa99f6/Tableau%20Dashboard%20Samples%20for%20Business%20Analysis/%E7%AC%AC6%E7%AB%A0%20%E5%B7%A7%E7%94%A8%E5%9C%B0%E5%9B%BE.twbx,business
10817_dash_dashboard0.png,https://github.com/Kochurovskyi/Business_Analytics/blob/65f3b2bcf33d08cbbd3940e1840e79b700bd3817/Coursera/Course%201/Sales%20fur-off-tech.twbx,business
10812_dash_dashboard0.png,https://github.com/Hong-webport/Guessing-Projector-Clone-/blob/ef8fdef644550ba94ccf3cbbb4fa5e6035f8d514/Final-Project-main/Final-Project-main/Final%20Project%2011-19-20%2020_47%20(1).twbx,business
10807_dash_dashboard0.png,https://github.com/Sneha421/The-Sparks-Foundation/blob/924422ee6b241f6d7a377ce72a78014076878c16/Task%203/Tableau%20File/GRIP%20Task%203.twbx,business
1070_dash_dashboard2.png,https://github.com/deepanshusamdani/Tableau-DataLab/blob/f348f56a093a0cd3c0dba78116776d5a47e99081/AyushHospital.twbx,business
1070_dash_dashboard1.png,https://github.com/deepanshusamdani/Tableau-DataLab/blob/f348f56a093a0cd3c0dba78116776d5a47e99081/AyushHospital.twbx,business
1070_dash_dashboard0.png,https://github.com/deepanshusamdani/Tableau-DataLab/blob/f348f56a093a0cd3c0dba78116776d5a47e99081/AyushHospital.twbx,business
10675_dash_dashboard0.png,https://github.com/HXuesong/Tableau-demo/blob/2af1ecaff057539e2606a61b8d12e02943976d42/getting_started.twbx,business
10647_dash_dashboard0.png,https://github.com/sudarshan1594/Tableau-files/blob/4193bef14aad3b7e573ffc778aecc36d4d8c9636/use_context_filters_to_control_filter_actions_starter_10.0.twbx,business
10612_dash_dashboard1.png,https://github.com/jamalabdi100/tableau-homework/blob/bf44acf88e4fae7a34f157a94e3875ee14c41746/Tableu%20Assignment.twbx,business
10612_dash_dashboard0.png,https://github.com/jamalabdi100/tableau-homework/blob/bf44acf88e4fae7a34f157a94e3875ee14c41746/Tableu%20Assignment.twbx,business
10606_dash_dashboard0.png,https://github.com/devrbarr/tableau/blob/268ebc8af95a2a8147239c362e0901b71372465c/Materials_VA_2018.3/Workbooks/Starters/08_Informing%20without%20Misleading/Informing%20without%20Misleading.twbx,business
10543_dash_dashboard1.png,https://github.com/JDICKENSON91/tableau-challenge/blob/ae7195b9cae9e17109e92b85c9f119d1a0bbe080/Joshua%20Dickenson%20-%20Tabeau%20Challenge.twbx,business
10543_dash_dashboard0.png,https://github.com/JDICKENSON91/tableau-challenge/blob/ae7195b9cae9e17109e92b85c9f119d1a0bbe080/Joshua%20Dickenson%20-%20Tabeau%20Challenge.twbx,business
10517_dash_dashboard1.png,https://github.com/lokesh825/Tableau-Workbooks/blob/9b1bab2304feeb7b962ce14ed99ad40bfca40235/Story_1.twbx,business
10517_dash_dashboard0.png,https://github.com/lokesh825/Tableau-Workbooks/blob/9b1bab2304feeb7b962ce14ed99ad40bfca40235/Story_1.twbx,business
10505_dash_dashboard0.png,https://github.com/Stephen2697/VisualisingData/blob/610329aab759a499fd5cb13fe8c98937e7663791/Week%20Two/Tableau%20Sales%20Analysis%20%5BLab2%5D.twbx,business
10447_dash_dashboard0.png,https://github.com/datsoftlyngby/soft2020fall-bi/blob/752206409663b3a02200130fdb9e6ed88f0b4a54/Code/dashboard_interactivity_using_actions.twbx,business
10375_dash_dashboard0.png,https://github.com/mansivagarwal/TableauDashboards/blob/6f980dbe41df97976e8e0588579ff4d859e5bad3/Tableau%20Part%201/Calculations/conceptual_topics_with_lod_expressions.twbx,business
10300_dash_dashboard0.png,https://github.com/mansivagarwal/TableauDashboards/blob/6f980dbe41df97976e8e0588579ff4d859e5bad3/Tableau%20Part%201/Dashboards%20and%20Stories/getting_started_with_dashboards_and_stories.twbx,business
10291_dash_dashboard0.png,https://github.com/Weber12321/TMU-GIDS-class/blob/76754db2991e6a8ea9d18452a419dc8a0af3d087/%E8%B3%87%E6%96%99%E6%8E%A2%E5%8B%98%E8%88%87%E8%A6%96%E8%A6%BA%E5%8C%96%E5%88%86%E6%9E%90/m946108006.twbx,business
10217_dash_dashboard0.png,https://github.com/soundharyaa-tv/Data-Visualization-Tableau/blob/7e773c63cc687c0722f05cd185e1ea0399cbdfbe/Sales%20Analytics.twbx,business
10197_dash_dashboard0.png,https://github.com/PacktPublishing/-Mastering-Tableau-2018.1-Second-Edition/blob/b2aa166b3e9eb4fd0e82a240392f5c2fca6703a5/Section%201/Sample%20Dashboard.twbx,business
10171_dash_dashboard0.png,https://github.com/bleague771/github.io/blob/031f368189420d7bf4dacad8004f3ebcdebbe66c/TableauTrainingPartIV/BuildingADashboard/building_a_dashboard_SolutionWorkbook.twbx,business
10170_dash_dashboard0.png,https://github.com/bleague771/github.io/blob/031f368189420d7bf4dacad8004f3ebcdebbe66c/TableauTrainingPartI/Distributing%26Publishing/distributing_and_publishing_ExerciseWorkbook.twbx,business
10106_dash_dashboard0.png,https://github.com/sbmcdermott/AnalyzeBNB/blob/f0d4f2ac3470f450c7e3bc01e4d296b5725119a3/tableau_visualizations/analyzebnb3.twbx,business
10026_dash_dashboard0.png,https://github.com/manoj-mahato/Walmart-sales-analysis/blob/6d2561f01ea4ff07fc4ad43ac8b1ba47e054546b/Walmart-Sales-Analysis.twbx,business
10010_dash_dashboard0.png,https://github.com/sneh4306/Tableau-Practice/blob/cb6dc1471422fccc8b11e6ae604f533085afe4c2/Data%20%26%20Important%20Workbooks/Module%205/module%205.twbx,business
2382_dash_dashboard0.png,https://github.com/tejasmohanayyar/tejasmohanayyar.github.io/blob/ba733d176ef0488a1232206580a4fa01caecaf34/projects/tableau-projects/Project%20Sales/Project%20Sales.twbx,business
2373_dash_dashboard0.png,https://github.com/nehathota123/tableau/blob/719d739746726e1712e2721c69f891642c56f22a/Supermarket%20sales.twbx,business
236_dash_dashboard0.png,https://github.com/Ritik2703/Tableau/blob/65da0003a616544ce1f5a249385a76f0effe27c7/Tableau%20Training%20Section-4.twbx,business
3430_dash_dashboard1.png,https://github.com/Alvin1359/citi-bike-analysis/blob/ffa9f3739fbc928c286f4d8ee265851e965175b1/citi_bike_analysis_2020.twbx,business
3475_dash_dashboard1.png,https://github.com/chriswang94/Projects/blob/bb7cc42f08130437b95951cc4d12a17c1a6d9a90/B.%20Movies%20Visualization.twbx,business
3475_dash_dashboard3.png,https://github.com/chriswang94/Projects/blob/bb7cc42f08130437b95951cc4d12a17c1a6d9a90/B.%20Movies%20Visualization.twbx,business
3475_dash_dashboard7.png,https://github.com/chriswang94/Projects/blob/bb7cc42f08130437b95951cc4d12a17c1a6d9a90/B.%20Movies%20Visualization.twbx,business
3480_dash_dashboard0.png,https://github.com/coreymcculley/Tableau-HW/blob/cbf9b3e086b0ab0bcde16b3c348246ed676183d3/Tableau%20Homework%20CM%202021.twbx,business
3480_dash_dashboard2.png,https://github.com/coreymcculley/Tableau-HW/blob/cbf9b3e086b0ab0bcde16b3c348246ed676183d3/Tableau%20Homework%20CM%202021.twbx,business
4245_dash_dashboard1.png,https://github.com/kisha5000/tableau-challenge/blob/31cf1b16328ea93ab3589cd7fbf459c2130632e8/Tableau_challenge_citibikes.twbx,business
437_dash_dashboard0.png,https://github.com/haroonchoudery/Imagion/blob/8ae77035ada9b434241c929624983b3e55fed855/DataEDA/data_insta_EDA/data_insta_EDA.twbx,business
4413_dash_dashboard0.png,https://github.com/Umer-Intelligence/House-Intelligence/blob/faa02dcb1253e74b6d53d0f475a65f19b3b46cc7/House%20Tableau%20Dashboard.twbx,business
4425_dash_dashboard0.png,https://github.com/dataitgirls3/TIL/blob/8befcbe69b6318127d281b971e2646b73881d5b7/minjukim/Visualization/tableau/Basic_Chart_2019-09-27.twbx,business
728_dash_dashboard1.png,https://github.com/UninsubriaProjects/ecommerce_datawarehouse/blob/387de4bcdf308c451cc1913f63a6cdaaefc95bbe/2_BI_MODEL_TABLEAU/OLIST_data_visualization_v1.5.twbx,business
5200_dash_dashboard0.png,https://github.com/rizosAlba/Tableau-Practices/blob/abf94539f424a23b124ccdd58a1799ee077a2abc/Maps%20%26%20Dashboards.twbx,business
727_dash_dashboard0.png,https://github.com/UninsubriaProjects/ecommerce_datawarehouse/blob/387de4bcdf308c451cc1913f63a6cdaaefc95bbe/2_BI_MODEL_TABLEAU/OLIST_data_visualization_v1.6.twbx,business
728_dash_dashboard0.png,https://github.com/UninsubriaProjects/ecommerce_datawarehouse/blob/387de4bcdf308c451cc1913f63a6cdaaefc95bbe/2_BI_MODEL_TABLEAU/OLIST_data_visualization_v1.5.twbx,business
2936_dash_dashboard3.png,https://github.com/ethomps33/Citi_Bike_Analytics/blob/47195d1ed862633f5c6a0d1e87f4e9205d896bef/Tableau_Homework.twbx,business
3121_dash_dashboard0.png,https://github.com/SergioOrenga/Exploracion-y-visualizacion-de-datos/blob/7996c54e2de4ca0fc9d97eace9c5079c2bbc2e9b/Practica%20Sergio%20Orenga.twbx,business
324_dash_dashboard1.png,https://github.com/PacktWorkshops/The-Tableau-Workshop/blob/9dc979a352fd2a25f9dc535822dc568c91afa2e1/Chapter12/Chapter12%20Tableau%20Workbook.twbx,business
3831_dash_dashboard0.png,https://github.com/RaulMaya/Citi-Bike-Analytics/blob/f6c03d4f6ee732d556fa30fa45f9ee8b2dc59e22/Citi-Bike-Analytics.twbx,business
3831_dash_dashboard1.png,https://github.com/RaulMaya/Citi-Bike-Analytics/blob/f6c03d4f6ee732d556fa30fa45f9ee8b2dc59e22/Citi-Bike-Analytics.twbx,business
3955_dash_dashboard0.png,https://github.com/jonberthet/AirbnbApp/blob/96ca998315d25562f0276965f3037623e1ee6465/Airbnb_DC_Viz.twbx,business
3980_dash_dashboard1.png,https://github.com/Polaris-pixel/Tableau-Challenge/blob/3fbe8fd5dd6c8ed04bdea6ec153ec44e998c7023/citiBike.twbx,business
3980_dash_dashboard3.png,https://github.com/Polaris-pixel/Tableau-Challenge/blob/3fbe8fd5dd6c8ed04bdea6ec153ec44e998c7023/citiBike.twbx,business
